id,Sector,Precio,Habitaciones,Baños,Estrato,Área construida,Área privada,Valor administración,Parqueaderos,Precio m²
7327,2,970000000,4,5,5,220,220,796000,2.0,4409090
7328,3,200000000,2,2,2,60,60,203000,0.0,3333333
7329,3,360000000,3,3,3,75,77,0,1.0,4675324
7330,2,667000000,3,4,4,143,144,570000,2.0,4631944
7331,2,1500000000,4,5,5,454,454,1500000,4.0,3303964
7332,1,164000000,2,2,2,56,56,0,0.0,2928571
7333,3,900000000,3,4,4,191,191,0,1.0,4712041
7334,2,1800000000,4,4,4,433,433,1153000,4.0,4157043
7335,3,1300000000,4,5,5,180,300,800000,4.0,4333333
7336,3,185000000,2,2,2,59,59,170000,1.0,3135593
7337,2,860000000,3,4,4,246,246,100000000,4.0,3495934
7338,3,280000000,3,2,2,70,70,228000,1.0,4000000
7339,2,600000000,3,2,2,140,140,1117000,2.0,4285714
7340,3,335000000,3,2,2,88,88,270000,1.0,3806818
7341,1,570000000,3,2,2,103,103,488000,2.0,5533980
7342,1,470000000,3,3,3,110,110,390000,1.0,4272727
7343,2,1600000000,3,4,4,240,240,850000,2.0,6666666
7344,0,290000000,3,2,2,69,68,350000,1.0,4264705
7345,2,300000000,3,2,2,220,159,0,1.0,1886792
7346,1,840000000,3,5,5,120,120,958000,2.0,7000000
7347,2,1650000000,3,3,3,267,267,1050000,2.0,6179775
7348,3,388000000,3,3,3,94,94,380000,1.0,4127659
7349,1,259000000,1,1,1,37,33,191000,0.0,7848484
7350,1,270000000,4,3,3,85,85,10000,1.0,3176470
7351,3,1950000000,3,4,4,310,310,900000,3.0,6290322
7352,3,1350000000,3,4,4,380,380,1500000,2.0,3552631
7353,3,5900000000,5,5,5,840,840,0,4.0,7023809
7354,2,680000000,3,4,4,194,194,800000,2.0,3505154
7355,3,1200000000,5,5,5,750,750,0,3.0,1600000
7356,3,1480000000,3,5,5,214,214,1029000,4.0,6915887
7357,3,2490000000,4,5,5,374,374,0,4.0,6657754
7358,1,500000000,5,3,3,127,127,0,1.0,3937007
7359,3,695000000,5,3,3,268,268,0,2.0,2593283
7360,2,1900000000,5,5,5,600,600,0,4.0,3166666
7361,3,2800000000,4,3,3,3610,3610,0,0.0,775623
7362,3,700000000,3,4,4,248,248,700000,3.0,2822580
7363,3,1650000000,4,5,5,325,937,0,3.0,1760939
7364,3,300000000,3,3,3,209,209,0,1.0,1435406
7365,3,1200000000,5,4,4,200,500,0,2.0,2400000
7366,3,1200000000,5,5,5,700,700,0,4.0,1714285
7367,3,625000000,5,5,5,201,201,0,3.0,3109452
7368,3,598000000,3,3,3,160,160,418500,2.0,3737500
7369,3,495000000,4,3,3,95,95,350000,1.0,5210526
7370,3,1200000000,5,5,5,830,830,750000,4.0,1445783
7371,3,380000000,3,3,3,100,100,383000,2.0,3800000
7372,3,590000000,3,3,3,209,209,450000,2.0,2822966
7373,3,980000000,3,5,5,159,143,950000,2.0,6853146
7374,2,1500000000,4,5,5,296,296,1385000,4.0,5067567
7375,3,245000000,1,2,2,68,68,0,0.0,3602941
7376,3,649000000,3,3,3,118,118,410000,2.0,5500000
7377,2,970000000,4,5,5,220,220,796000,2.0,4409090
7378,3,200000000,2,2,2,60,60,203000,0.0,3333333
7379,3,360000000,3,3,3,75,77,0,1.0,4675324
7380,2,667000000,3,4,4,143,144,570000,2.0,4631944
7381,2,1500000000,4,5,5,454,454,1500000,4.0,3303964
7382,1,164000000,2,2,2,56,56,0,0.0,2928571
7383,3,900000000,3,4,4,191,191,0,1.0,4712041
7384,2,1800000000,4,4,4,433,433,1153000,4.0,4157043
7385,3,1300000000,4,5,5,180,300,800000,4.0,4333333
7386,3,185000000,2,2,2,59,59,170000,1.0,3135593
7387,2,860000000,3,4,4,246,246,100000000,4.0,3495934
7388,3,280000000,3,2,2,70,70,228000,1.0,4000000
7389,2,600000000,3,2,2,140,140,1117000,2.0,4285714
7390,3,335000000,3,2,2,88,88,270000,1.0,3806818
7391,1,570000000,3,2,2,103,103,488000,2.0,5533980
7392,1,470000000,3,3,3,110,110,390000,1.0,4272727
7393,2,1600000000,3,4,4,240,240,850000,2.0,6666666
7394,0,290000000,3,2,2,69,68,350000,1.0,4264705
7395,2,300000000,3,2,2,220,159,0,1.0,1886792
7396,1,840000000,3,5,5,120,120,958000,2.0,7000000
7397,2,1650000000,3,3,3,267,267,1050000,2.0,6179775
7398,3,388000000,3,3,3,94,94,380000,1.0,4127659
7399,1,259000000,1,1,1,37,33,191000,0.0,7848484
7400,1,270000000,4,3,3,85,85,10000,1.0,3176470
7401,3,1950000000,3,4,4,310,310,900000,3.0,6290322
7402,3,1350000000,3,4,4,380,380,1500000,2.0,3552631
7403,3,5900000000,5,5,5,840,840,0,4.0,7023809
7404,2,680000000,3,4,4,194,194,800000,2.0,3505154
7405,3,1200000000,5,5,5,750,750,0,3.0,1600000
7406,3,1480000000,3,5,5,214,214,1029000,4.0,6915887
7407,3,2490000000,4,5,5,374,374,0,4.0,6657754
7408,1,500000000,5,3,3,127,127,0,1.0,3937007
7409,3,695000000,5,3,3,268,268,0,2.0,2593283
7410,2,1900000000,5,5,5,600,600,0,4.0,3166666
7411,3,2800000000,4,3,3,3610,3610,0,0.0,775623
7412,3,700000000,3,4,4,248,248,700000,3.0,2822580
7413,3,1650000000,4,5,5,325,937,0,3.0,1760939
7414,3,300000000,3,3,3,209,209,0,1.0,1435406
7415,3,1200000000,5,4,4,200,500,0,2.0,2400000
7416,3,1200000000,5,5,5,700,700,0,4.0,1714285
7417,3,625000000,5,5,5,201,201,0,3.0,3109452
7418,3,598000000,3,3,3,160,160,418500,2.0,3737500
7419,3,495000000,4,3,3,95,95,350000,1.0,5210526
7420,3,1200000000,5,5,5,830,830,750000,4.0,1445783
7421,3,380000000,3,3,3,100,100,383000,2.0,3800000
7422,3,590000000,3,3,3,209,209,450000,2.0,2822966
7423,3,980000000,3,5,5,159,143,950000,2.0,6853146
7424,2,1500000000,4,5,5,296,296,1385000,4.0,5067567
7425,3,245000000,1,2,2,68,68,0,0.0,3602941
7426,3,649000000,3,3,3,118,118,410000,2.0,5500000
7427,2,970000000,4,5,5,220,220,796000,2.0,4409090
7428,3,200000000,2,2,2,60,60,203000,0.0,3333333
7429,3,360000000,3,3,3,75,77,0,1.0,4675324
7430,2,667000000,3,4,4,143,144,570000,2.0,4631944
7431,2,1500000000,4,5,5,454,454,1500000,4.0,3303964
7432,1,164000000,2,2,2,56,56,0,0.0,2928571
7433,3,900000000,3,4,4,191,191,0,1.0,4712041
7434,2,1800000000,4,4,4,433,433,1153000,4.0,4157043
7435,3,1300000000,4,5,5,180,300,800000,4.0,4333333
7436,3,185000000,2,2,2,59,59,170000,1.0,3135593
7437,2,860000000,3,4,4,246,246,100000000,4.0,3495934
7438,3,280000000,3,2,2,70,70,228000,1.0,4000000
7439,2,600000000,3,2,2,140,140,1117000,2.0,4285714
7440,3,335000000,3,2,2,88,88,270000,1.0,3806818
7441,1,570000000,3,2,2,103,103,488000,2.0,5533980
7442,1,470000000,3,3,3,110,110,390000,1.0,4272727
7443,2,1600000000,3,4,4,240,240,850000,2.0,6666666
7444,0,290000000,3,2,2,69,68,350000,1.0,4264705
7445,2,300000000,3,2,2,220,159,0,1.0,1886792
7446,1,840000000,3,5,5,120,120,958000,2.0,7000000
7447,2,1650000000,3,3,3,267,267,1050000,2.0,6179775
7448,3,388000000,3,3,3,94,94,380000,1.0,4127659
7449,1,259000000,1,1,1,37,33,191000,0.0,7848484
7450,1,270000000,4,3,3,85,85,10000,1.0,3176470
7451,3,1950000000,3,4,4,310,310,900000,3.0,6290322
7452,3,1350000000,3,4,4,380,380,1500000,2.0,3552631
7453,3,5900000000,5,5,5,840,840,0,4.0,7023809
7454,2,680000000,3,4,4,194,194,800000,2.0,3505154
7455,3,1200000000,5,5,5,750,750,0,3.0,1600000
7456,3,1480000000,3,5,5,214,214,1029000,4.0,6915887
7457,3,2490000000,4,5,5,374,374,0,4.0,6657754
7458,1,500000000,5,3,3,127,127,0,1.0,3937007
7459,3,695000000,5,3,3,268,268,0,2.0,2593283
7460,2,1900000000,5,5,5,600,600,0,4.0,3166666
7461,3,2800000000,4,3,3,3610,3610,0,0.0,775623
7462,3,700000000,3,4,4,248,248,700000,3.0,2822580
7463,3,1650000000,4,5,5,325,937,0,3.0,1760939
7464,3,300000000,3,3,3,209,209,0,1.0,1435406
7465,3,1200000000,5,4,4,200,500,0,2.0,2400000
7466,3,1200000000,5,5,5,700,700,0,4.0,1714285
7467,3,625000000,5,5,5,201,201,0,3.0,3109452
7468,3,598000000,3,3,3,160,160,418500,2.0,3737500
7469,3,495000000,4,3,3,95,95,350000,1.0,5210526
7470,3,1200000000,5,5,5,830,830,750000,4.0,1445783
7471,3,380000000,3,3,3,100,100,383000,2.0,3800000
7472,3,590000000,3,3,3,209,209,450000,2.0,2822966
7473,3,980000000,3,5,5,159,143,950000,2.0,6853146
7474,2,1500000000,4,5,5,296,296,1385000,4.0,5067567
7475,3,245000000,1,2,2,68,68,0,0.0,3602941
7476,3,649000000,3,3,3,118,118,410000,2.0,5500000
7477,2,970000000,4,5,5,220,220,796000,2.0,4409090
7478,3,200000000,2,2,2,60,60,203000,0.0,3333333
7479,3,360000000,3,3,3,75,77,0,1.0,4675324
7480,2,667000000,3,4,4,143,144,570000,2.0,4631944
7481,2,1500000000,4,5,5,454,454,1500000,4.0,3303964
7482,1,164000000,2,2,2,56,56,0,0.0,2928571
7483,3,900000000,3,4,4,191,191,0,1.0,4712041
7484,2,1800000000,4,4,4,433,433,1153000,4.0,4157043
7485,3,1300000000,4,5,5,180,300,800000,4.0,4333333
7486,3,185000000,2,2,2,59,59,170000,1.0,3135593
7487,2,860000000,3,4,4,246,246,100000000,4.0,3495934
7488,3,280000000,3,2,2,70,70,228000,1.0,4000000
7489,2,600000000,3,2,2,140,140,1117000,2.0,4285714
7490,3,335000000,3,2,2,88,88,270000,1.0,3806818
7491,1,570000000,3,2,2,103,103,488000,2.0,5533980
7492,1,470000000,3,3,3,110,110,390000,1.0,4272727
7493,2,1600000000,3,4,4,240,240,850000,2.0,6666666
7494,0,290000000,3,2,2,69,68,350000,1.0,4264705
7495,2,300000000,3,2,2,220,159,0,1.0,1886792
7496,1,840000000,3,5,5,120,120,958000,2.0,7000000
7497,2,1650000000,3,3,3,267,267,1050000,2.0,6179775
7498,3,388000000,3,3,3,94,94,380000,1.0,4127659
7499,1,259000000,1,1,1,37,33,191000,0.0,7848484
7500,1,270000000,4,3,3,85,85,10000,1.0,3176470
7501,3,1950000000,3,4,4,310,310,900000,3.0,6290322
7502,3,1350000000,3,4,4,380,380,1500000,2.0,3552631
7503,3,5900000000,5,5,5,840,840,0,4.0,7023809
7504,2,680000000,3,4,4,194,194,800000,2.0,3505154
7505,3,1200000000,5,5,5,750,750,0,3.0,1600000
7506,3,1480000000,3,5,5,214,214,1029000,4.0,6915887
7507,3,2490000000,4,5,5,374,374,0,4.0,6657754
7508,1,500000000,5,3,3,127,127,0,1.0,3937007
7509,3,695000000,5,3,3,268,268,0,2.0,2593283
7510,2,1900000000,5,5,5,600,600,0,4.0,3166666
7511,3,2800000000,4,3,3,3610,3610,0,0.0,775623
7512,3,700000000,3,4,4,248,248,700000,3.0,2822580
7513,3,1650000000,4,5,5,325,937,0,3.0,1760939
7514,3,300000000,3,3,3,209,209,0,1.0,1435406
7515,3,1200000000,5,4,4,200,500,0,2.0,2400000
7516,3,1200000000,5,5,5,700,700,0,4.0,1714285
7517,3,625000000,5,5,5,201,201,0,3.0,3109452
7518,3,598000000,3,3,3,160,160,418500,2.0,3737500
7519,3,495000000,4,3,3,95,95,350000,1.0,5210526
7520,3,1200000000,5,5,5,830,830,750000,4.0,1445783
7521,3,380000000,3,3,3,100,100,383000,2.0,3800000
7522,3,590000000,3,3,3,209,209,450000,2.0,2822966
7523,3,980000000,3,5,5,159,143,950000,2.0,6853146
7524,2,1500000000,4,5,5,296,296,1385000,4.0,5067567
7525,3,245000000,1,2,2,68,68,0,0.0,3602941
7526,3,649000000,3,3,3,118,118,410000,2.0,5500000
7527,2,970000000,4,5,5,220,220,796000,2.0,4409090
7528,3,200000000,2,2,2,60,60,203000,0.0,3333333
7529,3,360000000,3,3,3,75,77,0,1.0,4675324
7530,2,667000000,3,4,4,143,144,570000,2.0,4631944
7531,2,1500000000,4,5,5,454,454,1500000,4.0,3303964
7532,1,164000000,2,2,2,56,56,0,0.0,2928571
7533,3,900000000,3,4,4,191,191,0,1.0,4712041
7534,2,1800000000,4,4,4,433,433,1153000,4.0,4157043
7535,3,1300000000,4,5,5,180,300,800000,4.0,4333333
7536,3,185000000,2,2,2,59,59,170000,1.0,3135593
7537,2,860000000,3,4,4,246,246,100000000,4.0,3495934
7538,3,280000000,3,2,2,70,70,228000,1.0,4000000
7539,2,600000000,3,2,2,140,140,1117000,2.0,4285714
7540,3,335000000,3,2,2,88,88,270000,1.0,3806818
7541,1,570000000,3,2,2,103,103,488000,2.0,5533980
7542,1,470000000,3,3,3,110,110,390000,1.0,4272727
7543,2,1600000000,3,4,4,240,240,850000,2.0,6666666
7544,0,290000000,3,2,2,69,68,350000,1.0,4264705
7545,2,300000000,3,2,2,220,159,0,1.0,1886792
7546,1,840000000,3,5,5,120,120,958000,2.0,7000000
7547,2,1650000000,3,3,3,267,267,1050000,2.0,6179775
7548,3,388000000,3,3,3,94,94,380000,1.0,4127659
7549,1,259000000,1,1,1,37,33,191000,0.0,7848484
7550,1,270000000,4,3,3,85,85,10000,1.0,3176470
7551,3,1950000000,3,4,4,310,310,900000,3.0,6290322
7552,3,1350000000,3,4,4,380,380,1500000,2.0,3552631
7553,3,5900000000,5,5,5,840,840,0,4.0,7023809
7554,2,680000000,3,4,4,194,194,800000,2.0,3505154
7555,3,1200000000,5,5,5,750,750,0,3.0,1600000
7556,3,1480000000,3,5,5,214,214,1029000,4.0,6915887
7557,3,2490000000,4,5,5,374,374,0,4.0,6657754
7558,1,500000000,5,3,3,127,127,0,1.0,3937007
7559,3,695000000,5,3,3,268,268,0,2.0,2593283
7560,2,1900000000,5,5,5,600,600,0,4.0,3166666
7561,3,2800000000,4,3,3,3610,3610,0,0.0,775623
7562,3,700000000,3,4,4,248,248,700000,3.0,2822580
7563,3,1650000000,4,5,5,325,937,0,3.0,1760939
7564,3,300000000,3,3,3,209,209,0,1.0,1435406
7565,3,1200000000,5,4,4,200,500,0,2.0,2400000
7566,3,1200000000,5,5,5,700,700,0,4.0,1714285
7567,3,625000000,5,5,5,201,201,0,3.0,3109452
7568,3,598000000,3,3,3,160,160,418500,2.0,3737500
7569,3,495000000,4,3,3,95,95,350000,1.0,5210526
7570,3,1200000000,5,5,5,830,830,750000,4.0,1445783
7571,3,380000000,3,3,3,100,100,383000,2.0,3800000
7572,3,590000000,3,3,3,209,209,450000,2.0,2822966
7573,3,980000000,3,5,5,159,143,950000,2.0,6853146
7574,2,1500000000,4,5,5,296,296,1385000,4.0,5067567
7575,3,245000000,1,2,2,68,68,0,0.0,3602941
7576,3,649000000,3,3,3,118,118,410000,2.0,5500000
7577,2,970000000,4,5,5,220,220,796000,2.0,4409090
7578,3,200000000,2,2,2,60,60,203000,0.0,3333333
7579,3,360000000,3,3,3,75,77,0,1.0,4675324
7580,2,667000000,3,4,4,143,144,570000,2.0,4631944
7581,2,1500000000,4,5,5,454,454,1500000,4.0,3303964
7582,1,164000000,2,2,2,56,56,0,0.0,2928571
7583,3,900000000,3,4,4,191,191,0,1.0,4712041
7584,2,1800000000,4,4,4,433,433,1153000,4.0,4157043
7585,3,1300000000,4,5,5,180,300,800000,4.0,4333333
7586,3,185000000,2,2,2,59,59,170000,1.0,3135593
7587,2,860000000,3,4,4,246,246,100000000,4.0,3495934
7588,3,280000000,3,2,2,70,70,228000,1.0,4000000
7589,2,600000000,3,2,2,140,140,1117000,2.0,4285714
7590,3,335000000,3,2,2,88,88,270000,1.0,3806818
7591,1,570000000,3,2,2,103,103,488000,2.0,5533980
7592,1,470000000,3,3,3,110,110,390000,1.0,4272727
7593,2,1600000000,3,4,4,240,240,850000,2.0,6666666
7594,0,290000000,3,2,2,69,68,350000,1.0,4264705
7595,2,300000000,3,2,2,220,159,0,1.0,1886792
7596,1,840000000,3,5,5,120,120,958000,2.0,7000000
7597,2,1650000000,3,3,3,267,267,1050000,2.0,6179775
7598,3,388000000,3,3,3,94,94,380000,1.0,4127659
7599,1,259000000,1,1,1,37,33,191000,0.0,7848484
7600,1,270000000,4,3,3,85,85,10000,1.0,3176470
7601,3,1950000000,3,4,4,310,310,900000,3.0,6290322
7602,3,1350000000,3,4,4,380,380,1500000,2.0,3552631
7603,3,5900000000,5,5,5,840,840,0,4.0,7023809
7604,2,680000000,3,4,4,194,194,800000,2.0,3505154
7605,3,1200000000,5,5,5,750,750,0,3.0,1600000
7606,3,1480000000,3,5,5,214,214,1029000,4.0,6915887
7607,3,2490000000,4,5,5,374,374,0,4.0,6657754
7608,1,500000000,5,3,3,127,127,0,1.0,3937007
7609,3,695000000,5,3,3,268,268,0,2.0,2593283
7610,2,1900000000,5,5,5,600,600,0,4.0,3166666
7611,3,2800000000,4,3,3,3610,3610,0,0.0,775623
7612,3,700000000,3,4,4,248,248,700000,3.0,2822580
7613,3,1650000000,4,5,5,325,937,0,3.0,1760939
7614,3,300000000,3,3,3,209,209,0,1.0,1435406
7615,3,1200000000,5,4,4,200,500,0,2.0,2400000
7616,3,1200000000,5,5,5,700,700,0,4.0,1714285
7617,3,625000000,5,5,5,201,201,0,3.0,3109452
7618,3,598000000,3,3,3,160,160,418500,2.0,3737500
7619,3,495000000,4,3,3,95,95,350000,1.0,5210526
7620,3,1200000000,5,5,5,830,830,750000,4.0,1445783
7621,3,380000000,3,3,3,100,100,383000,2.0,3800000
7622,3,590000000,3,3,3,209,209,450000,2.0,2822966
7623,3,980000000,3,5,5,159,143,950000,2.0,6853146
7624,2,1500000000,4,5,5,296,296,1385000,4.0,5067567
7625,3,245000000,1,2,2,68,68,0,0.0,3602941
7626,3,649000000,3,3,3,118,118,410000,2.0,5500000
7627,2,970000000,4,5,5,220,220,796000,2.0,4409090
7628,3,200000000,2,2,2,60,60,203000,0.0,3333333
7629,3,360000000,3,3,3,75,77,0,1.0,4675324
7630,2,667000000,3,4,4,143,144,570000,2.0,4631944
7631,2,1500000000,4,5,5,454,454,1500000,4.0,3303964
7632,1,164000000,2,2,2,56,56,0,0.0,2928571
7633,3,900000000,3,4,4,191,191,0,1.0,4712041
7634,2,1800000000,4,4,4,433,433,1153000,4.0,4157043
7635,3,1300000000,4,5,5,180,300,800000,4.0,4333333
7636,3,185000000,2,2,2,59,59,170000,1.0,3135593
7637,2,860000000,3,4,4,246,246,100000000,4.0,3495934
7638,3,280000000,3,2,2,70,70,228000,1.0,4000000
7639,2,600000000,3,2,2,140,140,1117000,2.0,4285714
7640,3,335000000,3,2,2,88,88,270000,1.0,3806818
7641,1,570000000,3,2,2,103,103,488000,2.0,5533980
7642,1,470000000,3,3,3,110,110,390000,1.0,4272727
7643,2,1600000000,3,4,4,240,240,850000,2.0,6666666
7644,0,290000000,3,2,2,69,68,350000,1.0,4264705
7645,2,300000000,3,2,2,220,159,0,1.0,1886792
7646,1,840000000,3,5,5,120,120,958000,2.0,7000000
7647,2,1650000000,3,3,3,267,267,1050000,2.0,6179775
7648,3,388000000,3,3,3,94,94,380000,1.0,4127659
7649,1,259000000,1,1,1,37,33,191000,0.0,7848484
7650,1,270000000,4,3,3,85,85,10000,1.0,3176470
7651,3,1950000000,3,4,4,310,310,900000,3.0,6290322
7652,3,1350000000,3,4,4,380,380,1500000,2.0,3552631
7653,3,5900000000,5,5,5,840,840,0,4.0,7023809
7654,2,680000000,3,4,4,194,194,800000,2.0,3505154
7655,3,1200000000,5,5,5,750,750,0,3.0,1600000
7656,3,1480000000,3,5,5,214,214,1029000,4.0,6915887
7657,3,2490000000,4,5,5,374,374,0,4.0,6657754
7658,1,500000000,5,3,3,127,127,0,1.0,3937007
7659,3,695000000,5,3,3,268,268,0,2.0,2593283
7660,2,1900000000,5,5,5,600,600,0,4.0,3166666
7661,3,2800000000,4,3,3,3610,3610,0,0.0,775623
7662,3,700000000,3,4,4,248,248,700000,3.0,2822580
7663,3,1650000000,4,5,5,325,937,0,3.0,1760939
7664,3,300000000,3,3,3,209,209,0,1.0,1435406
7665,3,1200000000,5,4,4,200,500,0,2.0,2400000
7666,3,1200000000,5,5,5,700,700,0,4.0,1714285
7667,3,625000000,5,5,5,201,201,0,3.0,3109452
7668,3,598000000,3,3,3,160,160,418500,2.0,3737500
7669,3,495000000,4,3,3,95,95,350000,1.0,5210526
7670,3,1200000000,5,5,5,830,830,750000,4.0,1445783
7671,3,380000000,3,3,3,100,100,383000,2.0,3800000
7672,3,590000000,3,3,3,209,209,450000,2.0,2822966
7673,3,980000000,3,5,5,159,143,950000,2.0,6853146
7674,2,1500000000,4,5,5,296,296,1385000,4.0,5067567
7675,3,245000000,1,2,2,68,68,0,0.0,3602941
7676,3,649000000,3,3,3,118,118,410000,2.0,5500000
7677,2,970000000,4,5,5,220,220,796000,2.0,4409090
7678,3,200000000,2,2,2,60,60,203000,0.0,3333333
7679,3,360000000,3,3,3,75,77,0,1.0,4675324
7680,2,667000000,3,4,4,143,144,570000,2.0,4631944
7681,2,1500000000,4,5,5,454,454,1500000,4.0,3303964
7682,1,164000000,2,2,2,56,56,0,0.0,2928571
7683,3,900000000,3,4,4,191,191,0,1.0,4712041
7684,2,1800000000,4,4,4,433,433,1153000,4.0,4157043
7685,3,1300000000,4,5,5,180,300,800000,4.0,4333333
7686,3,185000000,2,2,2,59,59,170000,1.0,3135593
7687,2,860000000,3,4,4,246,246,100000000,4.0,3495934
7688,3,280000000,3,2,2,70,70,228000,1.0,4000000
7689,2,600000000,3,2,2,140,140,1117000,2.0,4285714
7690,3,335000000,3,2,2,88,88,270000,1.0,3806818
7691,1,570000000,3,2,2,103,103,488000,2.0,5533980
7692,1,470000000,3,3,3,110,110,390000,1.0,4272727
7693,2,1600000000,3,4,4,240,240,850000,2.0,6666666
7694,0,290000000,3,2,2,69,68,350000,1.0,4264705
7695,2,300000000,3,2,2,220,159,0,1.0,1886792
7696,1,840000000,3,5,5,120,120,958000,2.0,7000000
7697,2,1650000000,3,3,3,267,267,1050000,2.0,6179775
7698,3,388000000,3,3,3,94,94,380000,1.0,4127659
7699,1,259000000,1,1,1,37,33,191000,0.0,7848484
7700,1,270000000,4,3,3,85,85,10000,1.0,3176470
7701,3,1950000000,3,4,4,310,310,900000,3.0,6290322
7702,3,1350000000,3,4,4,380,380,1500000,2.0,3552631
7703,3,5900000000,5,5,5,840,840,0,4.0,7023809
7704,2,680000000,3,4,4,194,194,800000,2.0,3505154
7705,3,1200000000,5,5,5,750,750,0,3.0,1600000
7706,3,1480000000,3,5,5,214,214,1029000,4.0,6915887
7707,3,2490000000,4,5,5,374,374,0,4.0,6657754
7708,1,500000000,5,3,3,127,127,0,1.0,3937007
7709,3,695000000,5,3,3,268,268,0,2.0,2593283
7710,2,1900000000,5,5,5,600,600,0,4.0,3166666
7711,3,2800000000,4,3,3,3610,3610,0,0.0,775623
7712,3,700000000,3,4,4,248,248,700000,3.0,2822580
7713,3,1650000000,4,5,5,325,937,0,3.0,1760939
7714,3,300000000,3,3,3,209,209,0,1.0,1435406
7715,3,1200000000,5,4,4,200,500,0,2.0,2400000
7716,3,1200000000,5,5,5,700,700,0,4.0,1714285
7717,3,625000000,5,5,5,201,201,0,3.0,3109452
7718,3,598000000,3,3,3,160,160,418500,2.0,3737500
7719,3,495000000,4,3,3,95,95,350000,1.0,5210526
7720,3,1200000000,5,5,5,830,830,750000,4.0,1445783
7721,3,380000000,3,3,3,100,100,383000,2.0,3800000
7722,3,590000000,3,3,3,209,209,450000,2.0,2822966
7723,3,980000000,3,5,5,159,143,950000,2.0,6853146
7724,2,1500000000,4,5,5,296,296,1385000,4.0,5067567
7725,3,245000000,1,2,2,68,68,0,0.0,3602941
7726,3,649000000,3,3,3,118,118,410000,2.0,5500000
7727,2,970000000,4,5,5,220,220,796000,2.0,4409090
7728,3,200000000,2,2,2,60,60,203000,0.0,3333333
7729,3,360000000,3,3,3,75,77,0,1.0,4675324
7730,2,667000000,3,4,4,143,144,570000,2.0,4631944
7731,2,1500000000,4,5,5,454,454,1500000,4.0,3303964
7732,1,164000000,2,2,2,56,56,0,0.0,2928571
7733,3,900000000,3,4,4,191,191,0,1.0,4712041
7734,2,1800000000,4,4,4,433,433,1153000,4.0,4157043
7735,3,1300000000,4,5,5,180,300,800000,4.0,4333333
7736,3,185000000,2,2,2,59,59,170000,1.0,3135593
7737,2,860000000,3,4,4,246,246,100000000,4.0,3495934
7738,3,280000000,3,2,2,70,70,228000,1.0,4000000
7739,2,600000000,3,2,2,140,140,1117000,2.0,4285714
7740,3,335000000,3,2,2,88,88,270000,1.0,3806818
7741,1,570000000,3,2,2,103,103,488000,2.0,5533980
7742,1,470000000,3,3,3,110,110,390000,1.0,4272727
7743,2,1600000000,3,4,4,240,240,850000,2.0,6666666
7744,0,290000000,3,2,2,69,68,350000,1.0,4264705
7745,2,300000000,3,2,2,220,159,0,1.0,1886792
7746,1,840000000,3,5,5,120,120,958000,2.0,7000000
7747,2,1650000000,3,3,3,267,267,1050000,2.0,6179775
7748,3,388000000,3,3,3,94,94,380000,1.0,4127659
7749,1,259000000,1,1,1,37,33,191000,0.0,7848484
7750,1,270000000,4,3,3,85,85,10000,1.0,3176470
7751,3,1950000000,3,4,4,310,310,900000,3.0,6290322
7752,3,1350000000,3,4,4,380,380,1500000,2.0,3552631
7753,3,5900000000,5,5,5,840,840,0,4.0,7023809
7754,2,680000000,3,4,4,194,194,800000,2.0,3505154
7755,3,1200000000,5,5,5,750,750,0,3.0,1600000
7756,3,1480000000,3,5,5,214,214,1029000,4.0,6915887
7757,3,2490000000,4,5,5,374,374,0,4.0,6657754
7758,1,500000000,5,3,3,127,127,0,1.0,3937007
7759,3,695000000,5,3,3,268,268,0,2.0,2593283
7760,2,1900000000,5,5,5,600,600,0,4.0,3166666
7761,3,2800000000,4,3,3,3610,3610,0,0.0,775623
7762,3,700000000,3,4,4,248,248,700000,3.0,2822580
7763,3,1650000000,4,5,5,325,937,0,3.0,1760939
7764,3,300000000,3,3,3,209,209,0,1.0,1435406
7765,3,1200000000,5,4,4,200,500,0,2.0,2400000
7766,3,1200000000,5,5,5,700,700,0,4.0,1714285
7767,3,625000000,5,5,5,201,201,0,3.0,3109452
7768,3,598000000,3,3,3,160,160,418500,2.0,3737500
7769,3,495000000,4,3,3,95,95,350000,1.0,5210526
7770,3,1200000000,5,5,5,830,830,750000,4.0,1445783
7771,3,380000000,3,3,3,100,100,383000,2.0,3800000
7772,3,590000000,3,3,3,209,209,450000,2.0,2822966
7773,3,980000000,3,5,5,159,143,950000,2.0,6853146
7774,2,1500000000,4,5,5,296,296,1385000,4.0,5067567
7775,3,245000000,1,2,2,68,68,0,0.0,3602941
7776,3,649000000,3,3,3,118,118,410000,2.0,5500000
7777,2,970000000,4,5,5,220,220,796000,2.0,4409090
7778,3,200000000,2,2,2,60,60,203000,0.0,3333333
7779,3,360000000,3,3,3,75,77,0,1.0,4675324
7780,2,667000000,3,4,4,143,144,570000,2.0,4631944
7781,2,1500000000,4,5,5,454,454,1500000,4.0,3303964
7782,1,164000000,2,2,2,56,56,0,0.0,2928571
7783,3,900000000,3,4,4,191,191,0,1.0,4712041
7784,2,1800000000,4,4,4,433,433,1153000,4.0,4157043
7785,3,1300000000,4,5,5,180,300,800000,4.0,4333333
7786,3,185000000,2,2,2,59,59,170000,1.0,3135593
7787,2,860000000,3,4,4,246,246,100000000,4.0,3495934
